week,rank,name,assoc,points
2026-W26,1,SUN Yingsha,CHN,9875
2026-W26,2,WANG Manyu,CHN,8865
2026-W26,3,ZHU Yuling,MAC,5030
2026-W26,4,Miwa HARIMOTO,JPN,4889
2026-W26,5,CHEN Xingtong,CHN,4395
2026-W26,6,CHEN Yi,CHN,4350
2026-W26,7,KUAI Man,CHN,4263
2026-W26,8,WANG Yidi,CHN,3897
2026-W26,9,Sabine WINTER,GER,3785
2026-W26,10,Hina HAYATA,JPN,3665
