week,rank,name,assoc,points
2026-W27,1,SUN Yingsha,CHN,9875
2026-W27,2,WANG Manyu,CHN,8865
2026-W27,3,ZHU Yuling,MAC,5030
2026-W27,4,Miwa HARIMOTO,JPN,4889
2026-W27,5,CHEN Xingtong,CHN,4395
2026-W27,6,CHEN Yi,CHN,4350
2026-W27,7,KUAI Man,CHN,4263
2026-W27,8,WANG Yidi,CHN,3897
2026-W27,9,Sabine WINTER,GER,3785
2026-W27,10,Hina HAYATA,JPN,3665
