week,rank,name,assoc,points
2026-W25,1,SUN Yingsha,CHN,9875
2026-W25,2,WANG Manyu,CHN,8865
2026-W25,3,Miwa HARIMOTO,JPN,4889
2026-W25,4,ZHU Yuling,MAC,4820
2026-W25,5,CHEN Xingtong,CHN,4395
2026-W25,6,CHEN Yi,CHN,4385
2026-W25,7,KUAI Man,CHN,4263
2026-W25,8,WANG Yidi,CHN,3897
2026-W25,9,Sabine WINTER,GER,3785
2026-W25,10,Satsuki ODO,JPN,3380
